Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Day_Of_Week,Year,Month,Day,Hour,Minute,WeekStatus_Weekend,Load_Type
63.11,41.33,0,0.03,83.66,100,48600,1,2018,10,22,13,30,0,2
85.97,54.86,0,0.04,84.3,100,50400,1,2018,10,22,14,0,0,2
99.97,57.2,0,0.05,86.8,100,51300,1,2018,10,22,14,15,0,2
105.73,59.87,0,0.05,87.02,100,52200,1,2018,10,22,14,30,0,2
92.56,52.16,0,0.04,87.12,100,53100,1,2018,10,22,14,45,0,2
65.63,31.9,0,0.03,89.94,100,54000,1,2018,10,22,15,0,0,2
40.43,15.16,0,0.02,93.63,100,54900,1,2018,10,22,15,15,0,2
47.84,19.15,0,0.02,92.84,100,55800,1,2018,10,22,15,30,0,2
46.51,18.97,0,0.02,92.59,100,56700,1,2018,10,22,15,45,0,2
50.65,23.87,0,0.02,90.46,100,57600,1,2018,10,22,16,0,0,2
52.38,25.99,0,0.02,89.58,100,58500,1,2018,10,22,16,15,0,2
51.12,25.92,0,0.02,89.19,100,59400,1,2018,10,22,16,30,0,2
52.52,26.39,0,0.02,89.35,100,60300,1,2018,10,22,16,45,0,2
42.01,18.5,0,0.02,91.52,100,61200,1,2018,10,22,17,0,0,2
52.24,25.74,0,0.02,89.7,100,36900,2,2018,10,23,10,15,0,2
47.02,25.34,0,0.02,88.03,100,37800,2,2018,10,23,10,30,0,2
44.32,22.5,0,0.02,89.17,100,38700,2,2018,10,23,10,45,0,2
48.17,25.31,0,0.02,88.52,100,39600,2,2018,10,23,11,0,0,2
54,33.16,0,0.02,85.22,100,40500,2,2018,10,23,11,15,0,2
62.32,39.6,0,0.03,84.4,100,41400,2,2018,10,23,11,30,0,2
69.05,37.3,0,0.03,87.98,100,42300,2,2018,10,23,11,45,0,2
91.3,56.38,0,0.04,85.08,100,43200,2,2018,10,23,12,0,0,2
48.35,26.32,2.74,0.02,87.83,99.84,47700,2,2018,10,23,13,15,0,2
89.89,57.2,0,0.04,84.37,100,48600,2,2018,10,23,13,30,0,2
96.41,62.96,0,0.04,83.73,100,49500,2,2018,10,23,13,45,0,2
55.76,32.65,0,0.03,86.29,100,50400,2,2018,10,23,14,0,0,2
64.37,35.82,0,0.03,87.38,100,51300,2,2018,10,23,14,15,0,2
110.23,56.52,0,0.05,88.98,100,53100,2,2018,10,23,14,45,0,2
55.44,36.5,0,0.03,83.52,100,54000,2,2018,10,23,15,0,0,2
78.48,50.9,0,0.04,83.9,100,54900,2,2018,10,23,15,15,0,2
84.1,56.95,0,0.04,82.8,100,55800,2,2018,10,23,15,30,0,2
53.5,35.21,0,0.02,83.53,100,56700,2,2018,10,23,15,45,0,2
74.52,52.06,0,0.03,81.98,100,57600,2,2018,10,23,16,0,0,2
58.64,39.78,0,0.03,82.76,100,58500,2,2018,10,23,16,15,0,2
46.8,26.42,0,0.02,87.08,100,59400,2,2018,10,23,16,30,0,2
44.57,23.33,0,0.02,88.6,100,60300,2,2018,10,23,16,45,0,2
66.74,38.41,0,0.03,86.67,100,61200,2,2018,10,23,17,0,0,2
80.78,37.73,0,0.04,90.6,100,36900,3,2018,10,24,10,15,0,2
129.85,63.29,0,0.06,89.89,100,37800,3,2018,10,24,10,30,0,2
90.43,41.51,0,0.04,90.88,100,38700,3,2018,10,24,10,45,0,2
111.89,49.36,0,0.05,91.49,100,39600,3,2018,10,24,11,0,0,2
91.55,46.01,0,0.04,89.35,100,40500,3,2018,10,24,11,15,0,2
59.36,39.96,0,0.03,82.95,100,41400,3,2018,10,24,11,30,0,2
61.63,36.97,0,0.03,85.75,100,42300,3,2018,10,24,11,45,0,2
44.42,23.4,3.31,0.02,88.47,99.72,43200,3,2018,10,24,12,0,0,2
31.21,14.9,5.22,0.01,90.24,98.63,47700,3,2018,10,24,13,15,0,2
54.07,32.94,0,0.02,85.4,100,48600,3,2018,10,24,13,30,0,2
60.3,36.32,0,0.03,85.66,100,49500,3,2018,10,24,13,45,0,2
69.52,44.14,0,0.03,84.42,100,50400,3,2018,10,24,14,0,0,2
52.99,32.15,0,0.02,85.49,100,51300,3,2018,10,24,14,15,0,2
54.07,31.93,0,0.02,86.11,100,52200,3,2018,10,24,14,30,0,2
59.83,34.85,0,0.03,86.41,100,53100,3,2018,10,24,14,45,0,2
51.19,21.89,0,0.02,91.95,100,54000,3,2018,10,24,15,0,0,2
57.96,28.66,0,0.03,89.64,100,54900,3,2018,10,24,15,15,0,2
55.33,27.22,0,0.03,89.73,100,55800,3,2018,10,24,15,30,0,2
59.69,31.28,0,0.03,88.57,100,56700,3,2018,10,24,15,45,0,2
46.87,21.96,0,0.02,90.55,100,57600,3,2018,10,24,16,0,0,2
56.99,28.04,0,0.03,89.73,100,58500,3,2018,10,24,16,15,0,2
55.48,26.71,0,0.03,90.1,100,59400,3,2018,10,24,16,30,0,2
52.13,23.62,0,0.02,91.09,100,60300,3,2018,10,24,16,45,0,2
56.23,35.1,0,0.03,84.83,100,61200,3,2018,10,24,17,0,0,2
78.12,47.41,0,0.04,85.49,100,36900,4,2018,10,25,10,15,0,2
58.72,34.49,0,0.03,86.23,100,37800,4,2018,10,25,10,30,0,2
70.2,40.72,0,0.03,86.5,100,38700,4,2018,10,25,10,45,0,2
67.43,44.5,0,0.03,83.46,100,39600,4,2018,10,25,11,0,0,2
74.34,44.35,0,0.03,85.88,100,40500,4,2018,10,25,11,15,0,2
58.93,37.04,0,0.03,84.66,100,41400,4,2018,10,25,11,30,0,2
79.92,50.36,0,0.04,84.6,100,42300,4,2018,10,25,11,45,0,2
52.45,28.22,0,0.02,88.06,100,43200,4,2018,10,25,12,0,0,2
29.48,10.51,5.26,0.01,94.19,98.45,47700,4,2018,10,25,13,15,0,2
50.26,22.1,0,0.02,91.54,100,48600,4,2018,10,25,13,30,0,2
58.36,27,0,0.03,90.76,100,49500,4,2018,10,25,13,45,0,2
59.15,27.32,0,0.03,90.78,100,50400,4,2018,10,25,14,0,0,2
54.97,23.98,0,0.03,91.66,100,51300,4,2018,10,25,14,15,0,2
60.16,28.73,0,0.03,90.24,100,52200,4,2018,10,25,14,30,0,2
58.28,26.93,0,0.03,90.78,100,53100,4,2018,10,25,14,45,0,2
60.23,29.81,0,0.03,89.62,100,54000,4,2018,10,25,15,0,0,2
47.41,20.3,0,0.02,91.93,100,54900,4,2018,10,25,15,15,0,2
47.38,23.65,0,0.02,89.47,100,55800,4,2018,10,25,15,30,0,2
66.53,42.01,0,0.03,84.55,100,56700,4,2018,10,25,15,45,0,2
66.28,45.14,0,0.03,82.65,100,57600,4,2018,10,25,16,0,0,2
60.37,40.46,0,0.03,83.07,100,58500,4,2018,10,25,16,15,0,2
57.67,35.39,0,0.03,85.23,100,59400,4,2018,10,25,16,30,0,2
57.42,32.4,0,0.03,87.09,100,60300,4,2018,10,25,16,45,0,2
46.84,23.83,0,0.02,89.13,100,61200,4,2018,10,25,17,0,0,2
93.2,37.91,0,0.04,92.63,100,36900,5,2018,10,26,10,15,0,2
52.45,27.18,0,0.02,88.79,100,37800,5,2018,10,26,10,30,0,2
74.27,44.86,0,0.03,85.6,100,38700,5,2018,10,26,10,45,0,2
60.26,33.73,0,0.03,87.26,100,39600,5,2018,10,26,11,0,0,2
72.18,45.07,0,0.03,84.82,100,40500,5,2018,10,26,11,15,0,2
72.9,43.52,0,0.03,85.86,100,41400,5,2018,10,26,11,30,0,2
65.2,34.34,0,0.03,88.48,100,42300,5,2018,10,26,11,45,0,2
60.23,33.52,0,0.03,87.38,100,43200,5,2018,10,26,12,0,0,2
33.66,15.37,5,0.02,90.97,98.91,47700,5,2018,10,26,13,15,0,2
66.02,40.1,0,0.03,85.47,100,48600,5,2018,10,26,13,30,0,2
63.76,39.74,0,0.03,84.87,100,49500,5,2018,10,26,13,45,0,2
68.11,42.52,0,0.03,84.83,100,50400,5,2018,10,26,14,0,0,2
69.91,40.79,0,0.03,86.37,100,51300,5,2018,10,26,14,15,0,2
55.55,26.96,0,0.03,89.96,100,52200,5,2018,10,26,14,30,0,2
52.34,24.95,0,0.02,90.27,100,53100,5,2018,10,26,14,45,0,2
58.64,27.32,0,0.03,90.65,100,54000,5,2018,10,26,15,0,0,2
67.61,41.58,0,0.03,85.18,100,54900,5,2018,10,26,15,15,0,2
45.36,17.86,0,0.02,93.05,100,55800,5,2018,10,26,15,30,0,2
49.1,23.65,0,0.02,90.09,100,56700,5,2018,10,26,15,45,0,2
58.07,30.38,0,0.03,88.61,100,57600,5,2018,10,26,16,0,0,2
50.44,24.44,0,0.02,89.99,100,58500,5,2018,10,26,16,15,0,2
48.06,25.99,0,0.02,87.96,100,59400,5,2018,10,26,16,30,0,2
55.62,29.09,0,0.03,88.61,100,60300,5,2018,10,26,16,45,0,2
47.12,21.96,0,0.02,90.64,100,61200,5,2018,10,26,17,0,0,2
42.34,15.55,0,0.02,93.87,100,36900,6,2018,10,27,10,15,1,2
48.6,22.28,0,0.02,90.9,100,37800,6,2018,10,27,10,30,1,2
37.48,13.07,0,0.02,94.42,100,38700,6,2018,10,27,10,45,1,2
40.36,15.66,0,0.02,93.23,100,39600,6,2018,10,27,11,0,1,2
46.58,19.69,0,0.02,92.11,100,40500,6,2018,10,27,11,15,1,2
45.58,20.99,0,0.02,90.83,100,41400,6,2018,10,27,11,30,1,2
47.3,23.04,0,0.02,89.9,100,42300,6,2018,10,27,11,45,1,2
23,7.02,4.03,0.01,95.64,98.5,43200,6,2018,10,27,12,0,1,2
37.76,11.7,0,0.02,95.52,100,48600,6,2018,10,27,13,30,1,2
36.9,10.91,0,0.02,95.9,100,49500,6,2018,10,27,13,45,1,2
48.85,24.77,0,0.02,89.19,100,50400,6,2018,10,27,14,0,1,2
39.92,13.36,0,0.02,94.83,100,51300,6,2018,10,27,14,15,1,2
47.09,24.23,0,0.02,88.92,100,52200,6,2018,10,27,14,30,1,2
34.42,9.9,0,0.02,96.1,100,53100,6,2018,10,27,14,45,1,2
43.63,17.28,0,0.02,92.97,100,54000,6,2018,10,27,15,0,1,2
50.18,25.34,0,0.02,89.26,100,54900,6,2018,10,27,15,15,1,2
40.54,12.35,0,0.02,95.66,100,55800,6,2018,10,27,15,30,1,2
53.89,25.42,0,0.02,90.44,100,56700,6,2018,10,27,15,45,1,2
53.5,24.62,0,0.02,90.84,100,57600,6,2018,10,27,16,0,1,2
49.39,20.7,0,0.02,92.23,100,58500,6,2018,10,27,16,15,1,2
41.87,15.16,0,0.02,94.03,100,59400,6,2018,10,27,16,30,1,2
48.31,21.71,0.07,0.02,91.21,100,60300,6,2018,10,27,16,45,1,2
94.93,37.76,0,0.04,92.92,100,36900,1,2018,10,29,10,15,0,2
113.51,44.32,0,0.05,93.15,100,37800,1,2018,10,29,10,30,0,2
78.44,24.95,0,0.04,95.3,100,38700,1,2018,10,29,10,45,0,2
111.2,37.04,0,0.05,94.88,100,39600,1,2018,10,29,11,0,0,2
90.83,32,0,0.04,94.32,100,40500,1,2018,10,29,11,15,0,2
107.93,35.78,0,0.05,94.92,100,41400,1,2018,10,29,11,30,0,2
88.42,29.48,0,0.04,94.87,100,42300,1,2018,10,29,11,45,0,2
87.3,27.76,2.88,0.04,95.3,99.95,43200,1,2018,10,29,12,0,0,2
61.56,22.14,5.4,0.03,94.1,99.62,47700,1,2018,10,29,13,15,0,2
89.46,33.77,0,0.04,93.56,100,48600,1,2018,10,29,13,30,0,2
101.48,33.3,0,0.05,95.02,100,49500,1,2018,10,29,13,45,0,2
87.98,30.46,0,0.04,94.5,100,50400,1,2018,10,29,14,0,0,2
118.15,46.62,0,0.05,93.02,100,51300,1,2018,10,29,14,15,0,2
83.16,27.18,0,0.04,95.05,100,52200,1,2018,10,29,14,30,0,2
77.33,27.18,0,0.04,94.34,100,53100,1,2018,10,29,14,45,0,2
83.48,39.89,0,0.04,90.23,100,54000,1,2018,10,29,15,0,0,2
109.15,46.66,0,0.05,91.95,100,54900,1,2018,10,29,15,15,0,2
88.96,37.62,0,0.04,92.1,100,55800,1,2018,10,29,15,30,0,2
111.31,48.17,0,0.05,91.77,100,56700,1,2018,10,29,15,45,0,2
115.24,51.12,0,0.05,91.41,100,57600,1,2018,10,29,16,0,0,2
73.76,30.49,0,0.03,92.42,100,58500,1,2018,10,29,16,15,0,2
101.27,47.59,0,0.05,90.5,100,60300,1,2018,10,29,16,45,0,2
75.06,44.68,0,0.03,85.93,100,61200,1,2018,10,29,17,0,0,2
55.55,26.42,0,0.03,90.31,100,36900,2,2018,10,30,10,15,0,2
74.3,43.92,0,0.03,86.08,100,37800,2,2018,10,30,10,30,0,2
64.51,35.53,0,0.03,87.59,100,38700,2,2018,10,30,10,45,0,2
65.77,38.12,0,0.03,86.52,100,39600,2,2018,10,30,11,0,0,2
61.31,33.59,0,0.03,87.7,100,40500,2,2018,10,30,11,15,0,2
69.91,40.61,0,0.03,86.47,100,41400,2,2018,10,30,11,30,0,2
61.16,34.85,0,0.03,86.88,100,42300,2,2018,10,30,11,45,0,2
48.74,19.98,0.22,0.02,92.53,100,43200,2,2018,10,30,12,0,0,2
34.31,12.82,4.54,0.02,93.67,99.14,47700,2,2018,10,30,13,15,0,2
65.09,36.43,0,0.03,87.26,100,48600,2,2018,10,30,13,30,0,2
57.46,30.2,0,0.03,88.52,100,49500,2,2018,10,30,13,45,0,2
63.5,37.08,0,0.03,86.36,100,50400,2,2018,10,30,14,0,0,2
65.02,37.4,0,0.03,86.68,100,51300,2,2018,10,30,14,15,0,2
61.63,35.46,0,0.03,86.68,100,52200,2,2018,10,30,14,30,0,2
59.08,32.4,0,0.03,87.68,100,53100,2,2018,10,30,14,45,0,2
59.76,28.98,0,0.03,89.98,100,54000,2,2018,10,30,15,0,0,2
54.4,24.19,0,0.02,91.37,100,54900,2,2018,10,30,15,15,0,2
57.78,31.82,0,0.03,87.6,100,55800,2,2018,10,30,15,30,0,2
59.9,35.42,0,0.03,86.08,100,56700,2,2018,10,30,15,45,0,2
54.97,31.39,0,0.03,86.84,100,57600,2,2018,10,30,16,0,0,2
70.16,39.06,0,0.03,87.37,100,58500,2,2018,10,30,16,15,0,2
68.98,35.64,0,0.03,88.84,100,59400,2,2018,10,30,16,30,0,2
57.85,29.34,0,0.03,89.19,100,60300,2,2018,10,30,16,45,0,2
46.3,18.11,0,0.02,93.13,100,61200,2,2018,10,30,17,0,0,2
89.21,44.89,0,0.04,89.33,100,36900,3,2018,10,31,10,15,0,2
77.4,40.57,0,0.04,88.57,100,37800,3,2018,10,31,10,30,0,2
71.71,34.27,0,0.03,90.23,100,38700,3,2018,10,31,10,45,0,2
111.31,59.8,0,0.05,88.09,100,39600,3,2018,10,31,11,0,0,2
117.47,60.01,0,0.05,89.05,100,40500,3,2018,10,31,11,15,0,2
103.5,52.34,0,0.05,89.24,100,41400,3,2018,10,31,11,30,0,2
69.37,38.92,0,0.03,87.21,100,42300,3,2018,10,31,11,45,0,2
97.34,46.69,0.14,0.04,90.16,100,43200,3,2018,10,31,12,0,0,2
38.77,15.62,5.87,0.02,92.75,98.87,47700,3,2018,10,31,13,15,0,2
71.06,35.46,0,0.03,89.48,100,48600,3,2018,10,31,13,30,0,2
87.3,46.12,0,0.04,88.42,100,49500,3,2018,10,31,13,45,0,2
96.37,50,0,0.04,88.76,100,50400,3,2018,10,31,14,0,0,2
112.25,60.73,0,0.05,87.95,100,51300,3,2018,10,31,14,15,0,2
97.09,59.44,0,0.04,85.29,100,52200,3,2018,10,31,14,30,0,2
48.56,21.13,0,0.02,91.7,100,53100,3,2018,10,31,14,45,0,2
49.18,23,0,0.02,90.58,100,54000,3,2018,10,31,15,0,0,2
49.46,26.6,0,0.02,88.07,100,54900,3,2018,10,31,15,15,0,2
61.16,38.3,0,0.03,84.75,100,55800,3,2018,10,31,15,30,0,2
58.1,37.15,0,0.03,84.25,100,56700,3,2018,10,31,15,45,0,2
56.88,34.42,0,0.03,85.55,100,57600,3,2018,10,31,16,0,0,2
50.76,26.86,0,0.02,88.39,100,58500,3,2018,10,31,16,15,0,2
67.75,36,0,0.03,88.31,100,59400,3,2018,10,31,16,30,0,2
59.9,30.67,0,0.03,89.01,100,60300,3,2018,10,31,16,45,0,2
73.51,39.38,0,0.03,88.15,100,61200,3,2018,10,31,17,0,0,2
58.43,28.84,0,0.03,89.67,100,36900,4,2018,11,1,10,15,0,2
56.52,26.24,0,0.03,90.7,100,37800,4,2018,11,1,10,30,0,2
77.87,44.86,0,0.04,86.65,100,38700,4,2018,11,1,10,45,0,2
104.18,55.4,0,0.05,88.29,100,39600,4,2018,11,1,11,0,0,2
84.82,47.12,0,0.04,87.42,100,40500,4,2018,11,1,11,15,0,2
102.6,54.22,0,0.05,88.41,100,41400,4,2018,11,1,11,30,0,2
114.66,55.33,0,0.05,90.06,100,42300,4,2018,11,1,11,45,0,2
89.42,46.15,0.29,0.04,88.86,100,43200,4,2018,11,1,12,0,0,2
52.16,23.29,0,0.02,91.31,100,62100,4,2018,11,1,17,15,0,2
52.49,23.33,0,0.02,91.38,100,63000,4,2018,11,1,17,30,0,2
36.25,4.9,0.32,0.02,99.1,100,63900,4,2018,11,1,17,45,0,2
30.74,4.57,0.68,0.01,98.91,99.98,64800,4,2018,11,1,18,0,0,2
3.71,6.8,0.18,0,47.89,99.88,80100,4,2018,11,1,22,15,0,2
3.74,7.34,0,0,45.4,100,81000,4,2018,11,1,22,30,0,2
3.71,7.56,0,0,44.06,100,81900,4,2018,11,1,22,45,0,2
3.67,7.63,0,0,43.35,100,82800,4,2018,11,1,23,0,0,2
53.32,20.74,0,0.02,93.2,100,36900,5,2018,11,2,10,15,0,2
56.77,24.84,0,0.03,91.61,100,37800,5,2018,11,2,10,30,0,2
60.26,24.8,0,0.03,92.47,100,38700,5,2018,11,2,10,45,0,2
62.06,29.52,0,0.03,90.3,100,39600,5,2018,11,2,11,0,0,2
63.58,29.27,0,0.03,90.84,100,40500,5,2018,11,2,11,15,0,2
62.53,28.26,0,0.03,91.13,100,41400,5,2018,11,2,11,30,0,2
66.06,31.54,0,0.03,90.24,100,42300,5,2018,11,2,11,45,0,2
52.6,22.28,0.04,0.02,92.08,100,43200,5,2018,11,2,12,0,0,2
68,43.81,0,0.03,84.06,100,62100,5,2018,11,2,17,15,0,2
72.72,43.45,0,0.03,85.84,100,63000,5,2018,11,2,17,30,0,2
31.72,1.66,1.12,0.01,99.86,99.94,63900,5,2018,11,2,17,45,0,2
30.02,5.94,0.83,0.01,98.1,99.96,64800,5,2018,11,2,18,0,0,2
47.66,35.53,0,0.02,80.17,100,65700,5,2018,11,2,18,15,0,2
51.8,40.46,0,0.02,78.81,100,66600,5,2018,11,2,18,30,0,2
58.82,36.4,0,0.03,85.03,100,67500,5,2018,11,2,18,45,0,2
56.3,33.41,0,0.03,86,100,68400,5,2018,11,2,19,0,0,2
58.46,36.65,0,0.03,84.73,100,69300,5,2018,11,2,19,15,0,2
74.77,47.59,0,0.03,84.36,100,70200,5,2018,11,2,19,30,0,2
62.14,38.38,0,0.03,85.08,100,71100,5,2018,11,2,19,45,0,2
76.93,55.87,0,0.04,80.91,100,72000,5,2018,11,2,20,0,0,2
3.92,6.91,0.18,0,49.34,99.89,80100,5,2018,11,2,22,15,0,2
3.92,7.63,0,0,45.7,100,81000,5,2018,11,2,22,30,0,2
3.96,7.6,0,0,46.21,100,81900,5,2018,11,2,22,45,0,2
3.92,7.09,0,0,48.39,100,82800,5,2018,11,2,23,0,0,2
92.41,31.28,0,0.04,94.72,100,36900,6,2018,11,3,10,15,1,2
88.88,28.15,0,0.04,95.33,100,37800,6,2018,11,3,10,30,1,2
68.62,18,0,0.03,96.73,100,38700,6,2018,11,3,10,45,1,2
92.59,25.67,0,0.04,96.37,100,39600,6,2018,11,3,11,0,1,2
71.39,17.89,0,0.03,97,100,40500,6,2018,11,3,11,15,1,2
92.02,25.31,0,0.04,96.42,100,41400,6,2018,11,3,11,30,1,2
74.92,19.76,0,0.03,96.69,100,42300,6,2018,11,3,11,45,1,2
59.18,15.23,4.14,0.03,96.84,99.76,43200,6,2018,11,3,12,0,1,2
3.42,5.44,0.22,0,53.22,99.79,80100,6,2018,11,3,22,15,1,2
3.49,5.54,0,0,53.3,100,81000,6,2018,11,3,22,30,1,2
3.46,5.58,0,0,52.7,100,81900,6,2018,11,3,22,45,1,2
3.89,5.47,0,0,57.95,100,82800,6,2018,11,3,23,0,1,2
60.05,14.22,0,0.03,97.31,100,36900,0,2018,11,4,10,15,1,2
86.69,22.54,0,0.04,96.78,100,37800,0,2018,11,4,10,30,1,2
91.73,24.95,0,0.04,96.49,100,38700,0,2018,11,4,10,45,1,2
75.17,19.62,0,0.03,96.76,100,39600,0,2018,11,4,11,0,1,2
93.31,25.85,0,0.04,96.37,100,40500,0,2018,11,4,11,15,1,2
63.79,15.34,0,0.03,97.23,100,41400,0,2018,11,4,11,30,1,2
93.31,26.42,0,0.04,96.22,100,42300,0,2018,11,4,11,45,1,2
61.34,15.95,0,0.03,96.78,100,43200,0,2018,11,4,12,0,1,2
3.1,4.75,0.18,0,54.65,99.83,80100,0,2018,11,4,22,15,1,2
2.95,4.57,0,0,54.23,100,81000,0,2018,11,4,22,30,1,2
3.46,6.12,0,0,49.22,100,81900,0,2018,11,4,22,45,1,2
3.42,5.65,0,0,51.78,100,82800,0,2018,11,4,23,0,1,2
61.56,31.54,0,0.03,89,100,36900,1,2018,11,5,10,15,0,2
63,31,0,0.03,89.73,100,37800,1,2018,11,5,10,30,0,2
61.96,36.76,0,0.03,86,100,38700,1,2018,11,5,10,45,0,2
64.3,38.74,0,0.03,85.66,100,39600,1,2018,11,5,11,0,0,2
68.94,37.73,0,0.03,87.72,100,40500,1,2018,11,5,11,15,0,2
66.1,37.55,0,0.03,86.95,100,41400,1,2018,11,5,11,30,0,2
73.8,44.17,0,0.03,85.81,100,42300,1,2018,11,5,11,45,0,2
55.94,29.59,2.41,0.03,88.4,99.91,43200,1,2018,11,5,12,0,0,2
43.99,21.64,0,0.02,89.73,100,62100,1,2018,11,5,17,15,0,2
62.75,32.54,0.11,0.03,88.77,100,63000,1,2018,11,5,17,30,0,2
31.54,0.9,1.44,0.01,99.96,99.9,63900,1,2018,11,5,17,45,0,2
32.22,6.08,0.68,0.01,98.27,99.98,64800,1,2018,11,5,18,0,0,2
40.5,24.16,0,0.02,85.88,100,65700,1,2018,11,5,18,15,0,2
56.66,38.56,0,0.03,82.67,100,66600,1,2018,11,5,18,30,0,2
44.39,21.64,0,0.02,89.89,100,67500,1,2018,11,5,18,45,0,2
60.8,34.42,0,0.03,87.02,100,68400,1,2018,11,5,19,0,0,2
58.1,33.59,0,0.03,86.57,100,69300,1,2018,11,5,19,15,0,2
52.16,28.33,0,0.02,87.88,100,70200,1,2018,11,5,19,30,0,2
64.26,41.26,0,0.03,84.15,100,71100,1,2018,11,5,19,45,0,2
59.9,36.29,0,0.03,85.53,100,72000,1,2018,11,5,20,0,0,2
73.87,50.65,0,0.03,82.47,100,80100,1,2018,11,5,22,15,0,2
24.44,25.42,0,0.01,69.31,100,81000,1,2018,11,5,22,30,0,2
4.39,7.42,0,0,50.92,100,81900,1,2018,11,5,22,45,0,2
4.86,7.99,0,0,51.97,100,82800,1,2018,11,5,23,0,0,2
63.32,32.11,0,0.03,89.19,100,36900,2,2018,11,6,10,15,0,2
56.52,31.1,0,0.03,87.61,100,37800,2,2018,11,6,10,30,0,2
60.23,34.92,0,0.03,86.51,100,38700,2,2018,11,6,10,45,0,2
74.77,40.46,0,0.03,87.95,100,39600,2,2018,11,6,11,0,0,2
85.75,45.18,0,0.04,88.47,100,40500,2,2018,11,6,11,15,0,2
64.12,39.1,0,0.03,85.38,100,41400,2,2018,11,6,11,30,0,2
60.62,36.47,0,0.03,85.69,100,42300,2,2018,11,6,11,45,0,2
52.99,26.46,0.25,0.02,89.47,100,43200,2,2018,11,6,12,0,0,2
42.52,20.77,0,0.02,89.85,100,62100,2,2018,11,6,17,15,0,2
60.77,35.46,0.14,0.03,86.37,100,63000,2,2018,11,6,17,30,0,2
31.03,1.4,1.98,0.01,99.9,99.8,63900,2,2018,11,6,17,45,0,2
31.32,5.65,0.94,0.01,98.41,99.95,64800,2,2018,11,6,18,0,0,2
43.92,27.58,0,0.02,84.69,100,65700,2,2018,11,6,18,15,0,2
51.52,34.81,0,0.02,82.86,100,66600,2,2018,11,6,18,30,0,2
52.81,28.22,0,0.02,88.2,100,67500,2,2018,11,6,18,45,0,2
66.46,40.64,0,0.03,85.31,100,68400,2,2018,11,6,19,0,0,2
48.35,26.64,0,0.02,87.59,100,69300,2,2018,11,6,19,15,0,2
46.51,23.08,0,0.02,89.58,100,70200,2,2018,11,6,19,30,0,2
73.62,50.69,0,0.03,82.36,100,71100,2,2018,11,6,19,45,0,2
50.98,30.67,0,0.02,85.69,100,72000,2,2018,11,6,20,0,0,2
3.67,6.55,0.18,0,48.88,99.88,80100,2,2018,11,6,22,15,0,2
3.64,6.8,0,0,47.19,100,81000,2,2018,11,6,22,30,0,2
3.64,6.8,0,0,47.19,100,81900,2,2018,11,6,22,45,0,2
3.53,6.48,0,0,47.84,100,82800,2,2018,11,6,23,0,0,2
64.12,33.12,0,0.03,88.85,100,36900,3,2018,11,7,10,15,0,2
52.52,24.16,0,0.02,90.85,100,37800,3,2018,11,7,10,30,0,2
70.52,40.07,0,0.03,86.94,100,38700,3,2018,11,7,10,45,0,2
55.26,32.76,0,0.03,86.02,100,39600,3,2018,11,7,11,0,0,2
49,27.72,0,0.02,87.04,100,40500,3,2018,11,7,11,15,0,2
43.27,22.5,0,0.02,88.72,100,41400,3,2018,11,7,11,30,0,2
50.54,28.94,0,0.02,86.78,100,42300,3,2018,11,7,11,45,0,2
47.63,25.74,1.22,0.02,87.98,99.97,43200,3,2018,11,7,12,0,0,2
53.75,31.57,0,0.02,86.23,100,62100,3,2018,11,7,17,15,0,2
60.19,34.85,0,0.03,86.54,100,63000,3,2018,11,7,17,30,0,2
32,1.44,0.68,0.01,99.9,99.98,63900,3,2018,11,7,17,45,0,2
32.29,6.88,0.29,0.01,97.8,100,64800,3,2018,11,7,18,0,0,2
41.15,26.14,0,0.02,84.41,100,65700,3,2018,11,7,18,15,0,2
52.63,41.76,0,0.02,78.34,100,66600,3,2018,11,7,18,30,0,2
52.49,29.38,0,0.02,87.26,100,67500,3,2018,11,7,18,45,0,2
65.66,38.66,0,0.03,86.17,100,68400,3,2018,11,7,19,0,0,2
61.85,37.62,0,0.03,85.44,100,69300,3,2018,11,7,19,15,0,2
45.94,21.71,0,0.02,90.41,100,70200,3,2018,11,7,19,30,0,2
59.33,37.94,0,0.03,84.25,100,71100,3,2018,11,7,19,45,0,2
55.66,33.95,0,0.03,85.37,100,72000,3,2018,11,7,20,0,0,2
4.5,6.52,0.18,0,56.8,99.92,80100,3,2018,11,7,22,15,0,2
3.74,6.91,0,0,47.6,100,81000,3,2018,11,7,22,30,0,2
3.74,6.59,0,0,49.36,100,81900,3,2018,11,7,22,45,0,2
3.64,6.41,0,0,49.38,100,82800,3,2018,11,7,23,0,0,2
53.24,26.39,0,0.02,89.6,100,36900,4,2018,11,8,10,15,0,2
67.07,36.14,0,0.03,88.03,100,37800,4,2018,11,8,10,30,0,2
62.93,37.33,0,0.03,86.01,100,38700,4,2018,11,8,10,45,0,2
52.85,28.51,0,0.02,88.01,100,39600,4,2018,11,8,11,0,0,2
52.13,27.79,0,0.02,88.24,100,40500,4,2018,11,8,11,15,0,2
53.6,28.76,0,0.02,88.12,100,41400,4,2018,11,8,11,30,0,2
58.25,28.37,0,0.03,89.9,100,42300,4,2018,11,8,11,45,0,2
